Name,Chosen Name,URL
Jonathan Elkind,Jonathan Elkind,https://www.iea.org/about/leadership
Richard Tucker,Richard Tucker,https://www.iea.org/about/leadership
Ian Larbi,Ian Larbi,https://www.iea.org/about/leadership
Neil Hook,Neil Hook,https://www.iea.org/about/leadership
Michael Waldron,Michael Waldron,https://www.iea.org/about/leadership
Paolo Frankl,Paolo Frankl,https://www.iea.org/about/leadership
Eugenio Triana,Eugenio Triana,https://www.iea.org/about/leadership
Joan MacNaughton,Joan MacNaughton,https://www.iea.org/about/leadership
Rajat Mukherjee,Rajat Mukherjee,https://www.iea.org/about/leadership
Paul Stevens,Paul Stevens,https://www.iea.org/about/leadership
Mr. Stefan RAOUL,Stefan RUL,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Jürgen SCHULZE,Jürgen SCHULZE,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Ms. Cornelia DIRKMAAT,Cornelia DIRKMAAT,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Michael SCHMITT,Michael SCHMITT,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Jürgen MARTIN,Jürgen MARTIN,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Mario OETINGER,Mario OETINGER,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Thomas SCHNEIDER,Thomas SCHNEIDER,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Markus SCHULZE,Markus SCHULZE,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Dirk BECKER,Dirk BECKER,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Ms. Daniela KLEINKNECHT,Daniela KLEINKNECHT,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Ms. Miriam SCHMITT,Miriam SCHMITT,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Markus KAISER,Markus KAISER,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Ms. Claudia DENTZER,Claudia DENTZER,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Baudouin RAOUL,Baudouin RUL,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Jean-Guy CARBONNEAU,Jean-Guy CARBONNEAU,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Ms. Bettina KAISER,Bettina KAISER,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Dirk MARTIN,Dirk MARTIN,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Christoph LEITNER,Christoph LEITNER,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Jochen KLEINKNECHT,Jochen KLEINKNECHT,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Ms. Gabriele MARTIN,Gabriele MARTIN,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Richard SAMANS,Richard SAMANS,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Ms. Brigitte SCHULZE,Brigitte SCHULZE,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Michael KRAEMER,Michael KRAEMER,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Juan Pablo SALAS,Juan SALAS,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Frank DENTZER,Frank DENTZER,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Ms. Patricia SCAGLIONE,Patricia SCAGLIONE,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Ms. Claudia SCHNEIDER,Claudia SCHNEIDER,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Ms. Stefanie SCHNEIDER,Stefanie SCHNEIDER,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Peter KURZ,Peter KURZ,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mr. Philippe MARTIN,Philippe MARTIN,https://iccwbo.org/about-us/governance/chairmanship-secretary-general/
Mounir Zahran,Mounir Zahran,https://iccwbo.org/about-us/governance/executive-board/
Phumzile Mlambo-Ngcuka,Phumzile Mlambo-Ngcuka,https://iccwbo.org/about-us/governance/executive-board/
Wang Jingqing,Wang Jingqing,https://iccwbo.org/about-us/governance/executive-board/
Rajat Gupta,Rajat Gupta,https://iccwbo.org/about-us/governance/executive-board/
Miguel Ángel Moratinos,CuixartMiguel CuyaubMoratinos,https://iccwbo.org/about-us/governance/executive-board/
Pablo Policzer,Pablo Policzer,https://iccwbo.org/about-us/governance/executive-board/
Wang Yi,Wang Yi,https://iccwbo.org/about-us/governance/executive-board/
Wang Xiaoyu,Wang Xiaoyu,https://iccwbo.org/about-us/governance/executive-board/
Zahir Tanin,Zahir Tanin,https://iccwbo.org/about-us/governance/executive-board/
Sérgio Vieira de Mello,Srgio Mello,https://iccwbo.org/about-us/governance/executive-board/
Mr. Amancio Ortega Gaona,Amancio Ortega,https://iccwbo.org/about-us/governance/the-icc-governing-body-for-dispute-resolution-services//
Mr. Ali Larijani,Ali Larijani,https://iccwbo.org/about-us/governance/the-icc-governing-body-for-dispute-resolution-services//
Mr. Alexis Giannakopoulos,Alexis Giannakopoulos,https://iccwbo.org/about-us/governance/the-icc-governing-body-for-dispute-resolution-services//
Mr. Alaa Mubarak,Alaa Mubarak,https://iccwbo.org/about-us/governance/the-icc-governing-body-for-dispute-resolution-services//
Mr. Amar Al-Saffar,Amar Al-Saffar,https://iccwbo.org/about-us/governance/the-icc-governing-body-for-dispute-resolution-services//
Mr. Anders Fogh Rasmussen,Anders Rasmussen,https://iccwbo.org/about-us/governance/the-icc-governing-body-for-dispute-resolution-services//
Mr. Ali Akbar Velayati,Ali Velayati,https://iccwbo.org/about-us/governance/the-icc-governing-body-for-dispute-resolution-services//
Mr. Aliyev Rovshan Ibrahim,ogluRovshan ogluAliyev,https://iccwbo.org/about-us/governance/the-icc-governing-body-for-dispute-resolution-services//
Mr. Ali Akbar Hashemi Rafsanjani,AliofthisstringAliAkbarHashemiRafsanjani Rafsanjani,https://iccwbo.org/about-us/governance/the-icc-governing-body-for-dispute-resolution-services//
Adama Dieng,Adama Dieng,https://www.icj-cij.org/en/current-members
Aguila Carolina,Aguila Carolina,https://www.icj-cij.org/en/current-members
Akech Okello,Akech Okello,https://www.icj-cij.org/en/current-members
Afande Ali,Afande Ali,https://www.icj-cij.org/en/current-members
Akech Okwany,Akech Okwany,https://www.icj-cij.org/en/current-members
A,A,https://www.icj-cij.org/en/current-members
Kirill Gevorgian,Kirill Gevorgian,https://www.icj-cij.org/en/presidency
Abdulqawi Yusuf,Abdulqawi Yusuf,https://www.icj-cij.org/en/presidency
Alfredo Harth,Alfredo Harth,https://www.icj-cij.org/en/presidency
Giorgio Gaja,Giorgio Gaja,https://www.icj-cij.org/en/presidency
Cançado Trindade,Cançado Trindade,https://www.icj-cij.org/en/presidency
Julia Sebutinde,Julia Sebutinde,https://www.icj-cij.org/en/presidency
Patrick Robinson,Patrick Robinson,https://www.icj-cij.org/en/presidency
Peter Tomka,Peter Tomka,https://www.icj-cij.org/en/presidency
Joan Donoghue,Joan Donoghue,https://www.icj-cij.org/en/presidency
Abdulqawi Ahmed Yusuf,Abdulqawi Yusuf,https://www.icj-cij.org/en/presidency
Xue Hanqin,Xue Hanqin,https://www.icj-cij.org/en/presidency
Nawaf Salam,Nawaf Salam,https://www.icj-cij.org/en/presidency
Robert Spano,Robert Spano,https://www.icj-cij.org/en/presidency
Mohamed Bennouna,Mohamed Bennouna,https://www.icj-cij.org/en/presidency
Ronny Abraham,Ronny Abraham,https://www.icj-cij.org/en/presidency
Collins Christopher,Collins Christopher,https://www.icj-cij.org/en/current-judges-ad-hocc
Tomka András,Tomka András,https://www.icj-cij.org/en/current-judges-ad-hocc
O'Flaherty Liam,O'Flaherty Liam,https://www.icj-cij.org/en/current-judges-ad-hocc
Ri In-Jae,Ri In-Jae,https://www.icj-cij.org/en/current-judges-ad-hocc
Bennouna Mohamed,Bennouna Mohamed,https://www.icj-cij.org/en/current-judges-ad-hocc
Gaja Giorgio,Gaja Giorgio,https://www.icj-cij.org/en/current-judges-ad-hocc
Fajardo Francisco,Fajardo Francisco,https://www.icj-cij.org/en/current-judges-ad-hocc
Hafez Bakr,Hafez Bakr,https://www.icj-cij.org/en/current-judges-ad-hocc
Aharoun Noura,Aharoun Noura,https://www.icj-cij.org/en/current-judges-ad-hocc
Elaraby Nabil,Elaraby Nabil,https://www.icj-cij.org/en/current-judges-ad-hocc
Jun Seong-Phil,Jun Seong-Phil,https://www.icj-cij.org/en/current-judges-ad-hocc
López Guerra Gonzalo,Gonzalo Guerra,https://www.icj-cij.org/en/current-judges-ad-hocc
Pillay Navi,Pillay Navi,https://www.icj-cij.org/en/current-judges-ad-hocc
Kioko John,Kioko John,https://www.icj-cij.org/en/current-judges-ad-hocc
Weeramantry Christopher,Weeramantry Christopher,https://www.icj-cij.org/en/current-judges-ad-hocc
Arbour Louise,Arbour Louise,https://www.icj-cij.org/en/current-judges-ad-hocc
Cançado Trindade Antonio,Antonio LuizTrindade,https://www.icj-cij.org/en/current-judges-ad-hocc
Girardin Françoise,Girardin Françoise,https://www.icj-cij.org/en/current-judges-ad-hocc
Koroma Abdul G.,Koroma Koroma,https://www.icj-cij.org/en/current-judges-ad-hocc
